"","time","Cori.mean","Cori.025","Cori.975"
"76",77,0.752215389736489,0.700571825242282,0.798120656586676
"77",78,0.750333241074892,0.700848782597079,0.794269443885504
"78",79,0.748594493270718,0.701965288239346,0.791009293132935
"79",80,0.746612617663009,0.700793964455241,0.787760364292523
"80",81,0.745249060083615,0.700780387147432,0.787402279247525
"81",82,0.74325915955363,0.700428787479603,0.784007754842181
"82",83,0.741385198604136,0.699749096662369,0.781297524307167
"83",84,0.740059942531854,0.697914250269772,0.779885364224992
"84",85,0.738601801009119,0.698883334361812,0.77883242918429
"85",86,0.73771608132872,0.695122981938542,0.778729748782072
"86",87,0.736208502533478,0.693664408206523,0.778807237098329
"87",88,0.734781094950179,0.693578741462289,0.775546584431934
"88",89,0.733666758303399,0.691887804908261,0.77547682501695
"89",90,0.733119403821871,0.691261362816561,0.774884258424246
"90",91,0.731570400245452,0.689601770144656,0.773332142435259
"91",92,0.753695362707954,0.71043245569842,0.798553064361713
"92",93,0.798349847040695,0.752764112035735,0.844425256948532
"93",94,0.843405245185065,0.797381538594902,0.890047518605555
"94",95,0.887215616291834,0.841130083099338,0.934240351280378
"95",96,0.930705834254913,0.884080653396142,0.977960535897298
"96",97,0.973760267539676,0.927425875851595,1.02075475688347
"97",98,1.01660424415124,0.969771489444913,1.06447527378502
"98",99,1.03688987361366,0.987166804129525,1.08709999519226
"99",100,1.0333069946887,0.984129538233017,1.08558290810943
"100",101,1.03066758524831,0.981871215456115,1.08296285617078
"101",102,1.02921687792227,0.982204064535603,1.08045284329613
"102",103,1.02679405539956,0.979317874322728,1.07656910979769
"103",104,1.02549805272325,0.97836017866346,1.0745584036568
"104",105,1.02450447310647,0.979673295599805,1.0705721543081
"105",106,1.02407817293458,0.981381435427153,1.06927971604859
"106",107,1.02292778662588,0.979950022370202,1.06632570570401
"107",108,1.02212849308792,0.979716311438431,1.06634929514331
"108",109,1.02115664502257,0.979473806809566,1.06369221017346
"109",110,1.01992222298148,0.978620169324002,1.0620287270218
"110",111,1.01851145823465,0.977357150578719,1.05925952318858
"111",112,1.01812261219664,0.976450135236731,1.05955589494862
"112",113,1.01714713235329,0.976815004769199,1.05924253790344
"113",114,1.01592968088419,0.974640178317858,1.05806265056242
"114",115,1.01488641485706,0.974401988808806,1.05687509136958
"115",116,1.01266665060528,0.971701006795578,1.05484480755747
"116",117,1.01255250745079,0.971468201292423,1.05334131708652
"117",118,1.01104832793307,0.9690805268688,1.05467060855408
"118",119,1.0094324018721,0.967752011905278,1.05002482781468
"119",120,1.00831194022093,0.96824636410075,1.04818585105625
"120",121,1.00744118737886,0.967860653451329,1.0487066491522
"121",122,1.00655922381432,0.965931100036072,1.04926755449902
"122",123,1.00510458245535,0.964138950538289,1.04669964681469
"123",124,1.00385684298669,0.96423852255423,1.04544197596698
"124",125,1.00271381635287,0.963182043663619,1.04392711543356
"125",126,1.00118919045852,0.960048660727087,1.04220749214291
"126",127,0.999291698809529,0.959539390537871,1.03881245825336
"127",128,0.998652657964489,0.959551116924166,1.03785190801593
"128",129,0.997083398245809,0.957086791549061,1.03781356197762
"129",130,0.996193125408098,0.956579574251447,1.03665374294833
"130",131,0.994441778863327,0.954131501172423,1.03499596767203
"131",132,0.992731203511749,0.953691476790198,1.03269820210104
"132",133,0.991885809279734,0.951290762675583,1.03315485026724
"133",134,0.991119767589887,0.952042317436821,1.0323892826635
"134",135,0.989056173737738,0.948927040062676,1.02945894044489
"135",136,0.988124748606413,0.947881227524576,1.02892878001385
"136",137,0.986570344771665,0.946918988475741,1.027799364433
"137",138,0.985051818597086,0.946012772957429,1.0249048433944
"138",139,0.98398185644971,0.944575933830419,1.02419568670115
"139",140,0.982839641083114,0.944718097881067,1.0231001093097
"140",141,0.981798221760265,0.942533646319806,1.02224485880993
"141",142,0.980386503923794,0.940625030695848,1.02125938142304
"142",143,0.979077119791639,0.940436805913357,1.0207601468439
"143",144,0.978239368680655,0.939066922643224,1.01878532892616
"144",145,0.975785466018423,0.936287086597309,1.01661428685278
"145",146,0.974677662371657,0.935326683390605,1.01631270416434
"146",147,0.973123372462503,0.934341024319733,1.01425888506552
"147",148,0.972299490730367,0.932721790312084,1.01161941280786
"148",149,0.97092522043189,0.930051672197768,1.01231262941584
"149",150,0.969834075647252,0.929969660937448,1.01079276760686
