"","time","Cori.mean","Cori.025","Cori.975"
"76",77,0.684537677325943,0.642914513508904,0.737310512627257
"77",78,0.686594213731761,0.646544829524093,0.73516231088791
"78",79,0.688542446740111,0.650285473733677,0.734983223676101
"79",80,0.690464489033048,0.653922232630095,0.737782672988339
"80",81,0.692201164946675,0.65596982802373,0.736166212793395
"81",82,0.693517226899042,0.658677043146532,0.736065172457511
"82",83,0.694697131329074,0.660506102357421,0.737683148259579
"83",84,0.695264423145706,0.660899572634538,0.737226062920363
"84",85,0.696212337492102,0.661641647864084,0.737214683479091
"85",86,0.696450353936161,0.662250548783768,0.737948564573997
"86",87,0.697325846925834,0.661649739044022,0.738503630729136
"87",88,0.697537307699733,0.662148738304882,0.738611438079325
"88",89,0.697482128437321,0.662349510135,0.739944113753926
"89",90,0.697585683737007,0.662387849280531,0.738684257974663
"90",91,0.697728408669474,0.66166588436059,0.738573498807101
"91",92,0.71939274766474,0.682808256068714,0.761312193908061
"92",93,0.764160987113945,0.725615728924529,0.808184262718604
"93",94,0.809628093044433,0.769901654623024,0.855783450966109
"94",95,0.856280362006885,0.816481713645633,0.902565673622152
"95",96,0.902853019807459,0.860174721375318,0.951077043587545
"96",97,0.949936801071607,0.9073319426132,0.996507867942251
"97",98,0.996554363426563,0.951069838167556,1.04705643554743
"98",99,1.01936203404484,0.975164619784613,1.06857071523673
"99",100,1.01835868450576,0.972218766837298,1.06816624946594
"100",101,1.01563145076995,0.96983164150482,1.06428308241878
"101",102,1.01057710357465,0.968060613688948,1.05742397647605
"102",103,1.00631673349386,0.963128893310786,1.05095236918691
"103",104,1.00067447682632,0.960473249533374,1.04209252896337
"104",105,0.996560256168315,0.957098146886001,1.03784554032249
"105",106,0.991600713553017,0.953080740365039,1.03011685749144
"106",107,0.987016154420852,0.949345903670459,1.0250955936031
"107",108,0.982944536221812,0.946015432786371,1.0199723687304
"108",109,0.979238684936379,0.943951859943844,1.01515742146868
"109",110,0.975497297950253,0.940476805593938,1.01260883304637
"110",111,0.97202610999341,0.93692098627577,1.00900759771547
"111",112,0.96947878340815,0.93394398441961,1.00610277546491
"112",113,0.967277080349125,0.932021592611139,1.00505673628165
"113",114,0.9641546642763,0.927872568650603,1.00113179904587
"114",115,0.962193765131295,0.925603699812692,0.997708825205562
"115",116,0.959864164977829,0.924486896654392,0.996713225378525
"116",117,0.957808341064188,0.92177682048463,0.995198302899371
"117",118,0.955646927716701,0.918954071671708,0.993372924947451
"118",119,0.954115364649096,0.916769643175752,0.991860459049277
"119",120,0.952495712371276,0.916380582700471,0.990661531741277
"120",121,0.950408012908837,0.914523565445318,0.987743803274051
"121",122,0.948705910086119,0.911946357495265,0.984352664043969
"122",123,0.946662234574257,0.910428999476212,0.984479146782146
"123",124,0.945578131707972,0.90778248594585,0.98243587730788
"124",125,0.944168103549534,0.907137371024347,0.981765814367829
"125",126,0.942384645893813,0.904620106899854,0.979471352873263
"126",127,0.941274183749756,0.903752204289666,0.979765967640788
"127",128,0.939829391707664,0.90325579300696,0.978646822096283
"128",129,0.938187598198902,0.900278062741043,0.977283419102145
"129",130,0.936575865467531,0.898660204296215,0.975115732537507
"130",131,0.935131138180696,0.895620249890328,0.97358663319586
"131",132,0.933350712461186,0.894863772289641,0.972385052311444
"132",133,0.932160965750671,0.894994980341664,0.972115579433535
"133",134,0.931583548239884,0.894450866910629,0.970034344958584
"134",135,0.929198475965868,0.889976217247398,0.968689439179362
"135",136,0.92813113451879,0.889574946093062,0.969096482059366
"136",137,0.927404566829602,0.888855658011566,0.967262745305782
"137",138,0.92591919617876,0.88741796635418,0.965562641653813
"138",139,0.924511259354131,0.88689106257058,0.96477031375811
"139",140,0.922877961671639,0.883823453823029,0.963331558973665
"140",141,0.922230256322154,0.883001889606024,0.962106734021522
"141",142,0.921051807549741,0.881832832175118,0.961902793863724
"142",143,0.919788548042987,0.881089352885432,0.958721916629592
"143",144,0.918322908512314,0.876752589000218,0.959383147636719
"144",145,0.917834598555838,0.877566824671176,0.958751777173318
"145",146,0.916289427648716,0.877334368766186,0.957214205472648
"146",147,0.915212412653618,0.875634333577671,0.956661361804993
"147",148,0.913643681811719,0.872967007709775,0.955142207888334
"148",149,0.913081805153744,0.871729835865095,0.95524317076616
"149",150,0.911319995495474,0.869867154316703,0.953638445738452
