"","time","Cori.mean","Cori.025","Cori.975"
"76",77,0.753032919145236,0.70819060236968,0.798090071562159
"77",78,0.751117154956765,0.709521688697316,0.796456323227729
"78",79,0.748791224376349,0.70676137519323,0.793231203296872
"79",80,0.746804949606921,0.706564216107429,0.789808732759705
"80",81,0.744908174937917,0.705975154630015,0.787509452928201
"81",82,0.743007051056603,0.70402887646975,0.786227899628759
"82",83,0.741074233549161,0.699883558583621,0.782570892300733
"83",84,0.739956481247962,0.699356149786647,0.782049324423014
"84",85,0.737895332450601,0.698811822839576,0.779533816946837
"85",86,0.736274938061037,0.694970879258588,0.780065016393745
"86",87,0.73515889025577,0.695120081439492,0.778886809460832
"87",88,0.733802455789726,0.691593545985965,0.776288899993583
"88",89,0.732028234528717,0.690727134795981,0.775091900596353
"89",90,0.731511046494246,0.68942534199424,0.77485250683317
"90",91,0.730624946970003,0.687081331900251,0.775355655980217
"91",92,0.752015580189032,0.706687725104184,0.797742869124124
"92",93,0.79703300282136,0.749690658557362,0.844762349898986
"93",94,0.841547015981888,0.793472648622335,0.889084666800319
"94",95,0.886214292319708,0.83749458310618,0.935502266825614
"95",96,0.928973348712099,0.879391143704548,0.979716363114371
"96",97,0.972624237774315,0.923439551251771,1.02435866202133
"97",98,1.01517368929767,0.966897769949007,1.0675463568478
"98",99,1.03457464614982,0.985607025521656,1.08816511463514
"99",100,1.03165240427584,0.982600024430604,1.08336158269343
"100",101,1.02836665282563,0.979946319771242,1.07930408382084
"101",102,1.02782833151578,0.979802114672156,1.07782015552486
"102",103,1.02634761525617,0.978655337142689,1.07452389823821
"103",104,1.02458010345235,0.980521487251818,1.07223018320854
"104",105,1.0233553825639,0.979291670973176,1.06891089711302
"105",106,1.02372616572441,0.980500511314746,1.06716979546646
"106",107,1.02277047622935,0.978872188416858,1.06617761245911
"107",108,1.02081066900596,0.977907964966275,1.06366278639227
"108",109,1.02040004436753,0.979080150019138,1.06337567416328
"109",110,1.01932300638851,0.976306800923879,1.05987404038454
"110",111,1.0186671642782,0.977532291706054,1.06074331531619
"111",112,1.01763754627407,0.976328934997618,1.05970027202853
"112",113,1.01669072645159,0.975601974053388,1.0594121152629
"113",114,1.01545852472542,0.974254543884168,1.05787763608411
"114",115,1.01440844257726,0.974546020705536,1.05607900716949
"115",116,1.01380730427019,0.972397661240244,1.05479624866326
"116",117,1.01279907385153,0.972923980494061,1.05449574830104
"117",118,1.01061998438445,0.969859649993281,1.05312812997283
"118",119,1.01015565267746,0.971009617683861,1.05091603831484
"119",120,1.00874647864688,0.969115923567436,1.04982208247035
"120",121,1.00739497389405,0.9677581478902,1.04806153738409
"121",122,1.00621292286809,0.966095736114222,1.04720616782153
"122",123,1.0043956057224,0.96503842796672,1.04553677094806
"123",124,1.00374459183784,0.962480911250724,1.04537038646707
"124",125,1.00252731517002,0.962647796328014,1.04302493728904
"125",126,1.00102193503115,0.961128268167154,1.04210740874118
"126",127,0.999361026364924,0.960256803417432,1.04092533452887
"127",128,0.998316611468489,0.957022568434681,1.04043243697466
"128",129,0.99729542311538,0.958523802246631,1.03629493745091
"129",130,0.995738144251486,0.956972223897336,1.03598519481059
"130",131,0.994936516425856,0.955730511830571,1.03605670675607
"131",132,0.993213025461714,0.95312205944148,1.03406568106303
"132",133,0.991281216000112,0.950577338973331,1.03255456261997
"133",134,0.990614791254108,0.950150058377647,1.03118533957246
"134",135,0.989415531579606,0.949598977611046,1.03030307491621
"135",136,0.98736306659006,0.947372032325624,1.026286654586
"136",137,0.986593599993288,0.94747881268422,1.02738940534851
"137",138,0.985208148159099,0.945359666989317,1.02526171202933
"138",139,0.984472581474652,0.943805831552314,1.02560525550786
"139",140,0.982695113444693,0.94264625980439,1.02288025097787
"140",141,0.981810471018177,0.942939518207731,1.02215540848928
"141",142,0.980247392103498,0.941062355188497,1.02164957422368
"142",143,0.978526700905621,0.938870154453966,1.01972723604817
"143",144,0.977496897935513,0.936571162970497,1.01926208674759
"144",145,0.976375231416942,0.935297343425542,1.01658640872011
"145",146,0.975000775706726,0.93510984951072,1.01601400199149
"146",147,0.973605945372644,0.932687714691208,1.01511919322329
"147",148,0.971966047102222,0.931611317000707,1.01198037109401
"148",149,0.970999769610033,0.930676512576109,1.01186185240366
"149",150,0.969968306537873,0.929852288119274,1.01118390215681
