"","time","Cori.mean","Cori.025","Cori.975"
"76",77,1.58656505370431,1.48899347611565,1.70399190022367
"77",78,1.54374631059267,1.45334713499034,1.64970968980629
"78",79,1.49996367044655,1.41690595330823,1.59631303416724
"79",80,1.45435440332529,1.37748630142827,1.5401153468502
"80",81,1.40811999482693,1.33855184113576,1.4837471813082
"81",82,1.36120941144221,1.29766794885695,1.42701269481928
"82",83,1.3138371989868,1.25727192662876,1.37153332491255
"83",84,1.26639996110169,1.2165306088128,1.31603545418119
"84",85,1.21913667369315,1.17341338271675,1.26121772801404
"85",86,1.17250054778246,1.13311386952331,1.20806797392187
"86",87,1.126853953186,1.0914628249002,1.15744040906671
"87",88,1.08224477112278,1.05222708252472,1.10846897148272
"88",89,1.03883106514173,1.012966042617,1.06180421845241
"89",90,0.996921174950716,0.974802963907094,1.01753521764682
"90",91,0.956645292526407,0.937309178926669,0.975924100756584
"91",92,0.918427484192414,0.899333548744493,0.93867243206444
"92",93,0.881915666863369,0.859742651651934,0.904489914258312
"93",94,0.847497500770063,0.821601913397658,0.871651499898397
"94",95,0.814875651933363,0.786288754702841,0.840884822472292
"95",96,0.784468062825919,0.753823007772714,0.812466699630248
"96",97,0.756020002951445,0.723439753218063,0.785306675344024
"97",98,0.72933923748685,0.696231664579763,0.76026810682373
"98",99,0.704807969381855,0.669290019810201,0.736173016955119
"99",100,0.68206172113187,0.646817133493215,0.714138313389402
"100",101,0.660885873618635,0.624971427982629,0.693034845017274
"101",102,0.641569600717067,0.605527013497989,0.673898588508311
"102",103,0.623514282654119,0.587983420241751,0.65653184228813
"103",104,0.607277561672474,0.572070672937034,0.639809637659406
"104",105,0.592317735664625,0.557697046201292,0.6250938158349
"105",106,0.57851211517529,0.544636129967628,0.611032753054499
"106",107,0.566013362433138,0.531984997322477,0.598933526348736
"107",108,0.554680143709241,0.521055490361867,0.587827944523843
"108",109,0.544257539660318,0.511559573305317,0.578196797893179
"109",110,0.534916333474477,0.502349029653992,0.569859145626981
"110",111,0.526243679311537,0.49408822885729,0.561382240967103
"111",112,0.518486878565647,0.486291172631422,0.554155924769478
"112",113,0.511495318466938,0.479377890967869,0.547827150764933
"113",114,0.505323576425772,0.473272513714347,0.543224620130152
"114",115,0.499621316669349,0.467410682946818,0.538213799249091
"115",116,0.494419724284342,0.462328513913441,0.533731281203298
"116",117,0.489719659470167,0.457852639748704,0.52978159554376
"117",118,0.485516920168936,0.45284890356915,0.5265591947838
"118",119,0.481823035559273,0.448556597951975,0.523527634556848
"119",120,0.478738201802958,0.445702469379645,0.521709297573327
"120",121,0.475719109308124,0.441528204192172,0.519192672479656
"121",122,0.473170853838096,0.438619718423142,0.518231425134713
"122",123,0.471059314438288,0.435877409067159,0.515365889933479
"123",124,0.468708531932845,0.433434878269777,0.514786976069976
"124",125,0.466935415813101,0.431151913636465,0.512565346185815
"125",126,0.465322258851428,0.428721065828211,0.512595797511329
"126",127,0.463982218172077,0.426347962161703,0.51041032893797
"127",128,0.462410952938358,0.424773175020899,0.511390421321552
"128",129,0.461778755750332,0.423718586994057,0.510278744881018
"129",130,0.460692549184718,0.421669801975651,0.511277536762781
"130",131,0.459972858214434,0.419989409516657,0.510471484298239
"131",132,0.458987850765514,0.418626828144708,0.510623226114664
"132",133,0.45841787016749,0.417453732945707,0.510754826421275
"133",134,0.457635558372684,0.417915325267783,0.51017426173619
"134",135,0.457170954955524,0.415199583840499,0.511683871564103
"135",136,0.457087176441857,0.414863937202634,0.51113323281776
"136",137,0.456606170832485,0.413995206629189,0.512036257406226
"137",138,0.456527252737068,0.411485346845411,0.512659433300672
"138",139,0.456337327438131,0.411183199450435,0.510704596561017
"139",140,0.455715740821154,0.408991471561079,0.511277771121533
"140",141,0.455680305847792,0.408828460439614,0.513347822640255
"141",142,0.455209092492305,0.407429569260531,0.51346457732908
"142",143,0.45594943245241,0.406372082057632,0.515558314277298
"143",144,0.455863528904067,0.406311565539178,0.515684466357272
"144",145,0.455529380305375,0.407533416839912,0.516209847258255
"145",146,0.456274474759958,0.405240930523748,0.518487507236471
"146",147,0.455325081789119,0.403290794302384,0.517673497334191
"147",148,0.455406492338664,0.402512144388144,0.518391695479563
"148",149,0.456381766283709,0.402580436509738,0.522561425714651
"149",150,0.455646748037102,0.401002196158169,0.523901919466456
