"","time","Cori.mean","Cori.025","Cori.975"
"75",76,0.0758410563368875,0.0509139400290108,0.117297822949893
"76",77,0.0748481476534952,0.0490166714064419,0.118809887921476
"77",78,0.0738954804746989,0.0471406918125887,0.12071407042856
"78",79,0.0728964836319092,0.0449515500635349,0.121477737938601
"79",80,0.0725440160052934,0.0433842846754723,0.121685331667495
"80",81,0.0719352019887705,0.0417118074762467,0.124669674945586
"81",82,0.0716332692526704,0.0406288908133748,0.126029822436784
"82",83,0.0707929085898684,0.038110174567713,0.127404777926111
"83",84,0.0703506766826564,0.0364516569947331,0.130909638544325
"84",85,0.0696987693640572,0.0349561962649801,0.131267228951469
"85",86,0.0706103064107293,0.0334747213752834,0.137387231476672
"86",87,0.0699694842391047,0.0318607068667021,0.140384126478322
"87",88,0.0694532454101334,0.0303864841127761,0.145911878086242
"88",89,0.0708264222386139,0.0292775706443311,0.149362914955176
"89",90,0.0698934458826227,0.0269468557124958,0.151608944024523
"90",91,0.0721175305362012,0.0266761165204362,0.159372643141516
"91",92,0.0724700762669322,0.0258087535167134,0.167921784027188
"92",93,0.0703790837316621,0.0221515845255037,0.165743397146833
"93",94,0.0735875084601462,0.0212804836088504,0.175695322819361
"94",95,0.0768917794006623,0.0207328792558447,0.199314256439788
"95",96,0.0784357561322384,0.0189365333343986,0.204086592887014
"96",97,0.0766850978543678,0.0177862815644516,0.211863111483529
"97",98,0.0740797973308922,0.0136783596478551,0.221554735965937
"98",99,0.0871775214344228,0.0165182576456116,0.256801799252447
"99",100,0.0776921404207191,0.0109450850956872,0.24385356817389
