"","time","estimate","upperRt","lowerRt","beta","delta","gamma","est_S","true_S","true_rt"
"104",111,1.01375154469459,1.03066703132954,0.997177300880135,0.288079348028008,0.248498758946894,0.251819719483582,0.886153871697249,0.88611815981072,1.02023359058886
"105",112,1.01145046740989,1.02881611057731,0.994988814903748,0.28854120957864,0.248543620854619,0.252464492577463,0.88498737977419,0.884942619527924,1.01888174899646
"106",113,1.01308276974459,1.03043191363839,0.996671215226401,0.288896005348546,0.249222227401575,0.252027324021232,0.883793942262038,0.883765649154088,1.01752809695186
"107",114,1.01327718018747,1.03155253348847,0.996979945371816,0.288611354970458,0.248604549444549,0.251394742763373,0.882614462924712,0.882587495341743,1.01617282753376
"108",115,1.0172565169634,1.03421428326014,0.999520664575949,0.288541624106611,0.249080509520843,0.250015538023235,0.881432397089008,0.881408315516867,1.01481621364949
"109",116,1.0098458213378,1.02638091006389,0.993503949888117,0.288691346720821,0.249830553634942,0.251643984286547,0.880253699610581,0.880228345017181,1.01345844784087
"110",117,1.00190566533128,1.01801471168355,0.985704662866521,0.287842415615824,0.251302237530832,0.252554600722729,0.879077827109755,0.879047727691029,1.01209978939183
"111",118,1.00258418443125,1.01855475439054,0.986173795589179,0.287520194382439,0.252093854536396,0.251762976008041,0.877898606437584,0.877866704022221,1.01074041798221
"112",119,1.007395010833,1.02446131186124,0.990686763144074,0.286919739568982,0.251505286308666,0.249700398934158,0.87671533672504,0.876685468214222,1.00938060496083
"113",120,1.00585425704827,1.02224806531912,0.98916522780454,0.286943606070113,0.25200597039993,0.249766615805607,0.875533758069601,0.875504221385949,1.00802057570172
"114",121,1.00630851868129,1.02241863707183,0.989877873413959,0.286931237063902,0.251593067981613,0.249306975671283,0.874354901027415,0.874323164606438,1.0066605625795
"115",122,1.0031439972095,1.01980542951024,0.986423706513795,0.28599906278673,0.252068827725442,0.248943539849529,0.873171454517529,0.873142498841458,1.00530079790327
"116",123,0.997622123699853,1.01398212684513,0.981166188334318,0.286349968125956,0.253081019662673,0.250290405345414,0.871993272276377,0.871962424744127,1.00394151383145
"117",124,1.00229963568766,1.01944818091259,0.986506372290585,0.287336235753552,0.251468936361641,0.249642045796194,0.870813007268802,0.870783142497832,1.00258294213661
"118",125,1.00321056418659,1.01925643302308,0.985865118673056,0.286669540200504,0.250432475368042,0.24849948925322,0.869633071722366,0.869604851691496,1.00122531402781
"119",126,1.00286150499578,1.02035546625591,0.986867778086206,0.286786600359077,0.249096604249152,0.248351153771888,0.868456934624109,0.868427751181432,0.999868860003754
"120",127,0.995187435572372,1.01184843588852,0.978652341990649,0.287821409146242,0.24854937229992,0.250829114173838,0.867280803196674,0.867252038939227,0.998513809690175
"121",128,0.997823129805858,1.0144675104955,0.980704549677613,0.287979404727819,0.248187307241049,0.24996527614108,0.866107541327882,0.866077911993067,0.997160391677539
"122",129,0.996654699064285,1.01380615677967,0.980301417568269,0.288311676816773,0.248295515594239,0.250207954750724,0.86493525548066,0.864905566206837,0.995808833427622
"123",130,0.991038259096114,1.00813661979454,0.974822114993227,0.288950928829047,0.247779327499669,0.251844659918378,0.86377190182291,0.863735196107278,0.99445936102474
"124",131,0.995090263840408,1.01204012033291,0.978704548184409,0.289673432455651,0.247807664200527,0.251103204062198,0.862593270853997,0.862566994886787,0.993112199002765
"125",132,0.993675726686155,1.01120772969461,0.977575500008977,0.290511729750272,0.248860221958096,0.251850753203118,0.861438470731246,0.861401154242697,0.991767570322074
"126",133,0.987332147068447,1.00303137987143,0.971669119766431,0.290224760486172,0.248255962525791,0.252875095001115,0.860270192210166,0.860237864135223,0.990425696170048
"127",134,0.9861425059293,1.00376984797212,0.970346413554024,0.290130332948446,0.247421729466117,0.252755277928529,0.859106045997564,0.859077312848247,0.989086795729198
"128",135,0.988482681411245,1.0056240072985,0.972778918604457,0.290090876155731,0.248780643542121,0.251782201335744,0.857946133315731,0.857919686771758,0.98775108620199
"129",136,0.983128289075753,0.999806554089443,0.967075737534424,0.289124764583707,0.249046859137718,0.251977490432943,0.856814183356541,0.856765170290688,0.986418782576012
"130",137,0.980831943192359,0.997535114499907,0.965299859605793,0.288751307681684,0.249164512522511,0.251897077036423,0.855645300926137,0.855613945788004,0.985090097513814
"131",138,0.983386502640537,1.00002139060053,0.967382535080631,0.288193591596858,0.250160136595849,0.250420917326322,0.85449696751776,0.854466193358079,0.983765241307978
"132",139,0.982293980518329,1.0000254046377,0.966843061642317,0.287021561942624,0.251243901704793,0.249345485528835,0.853352507200685,0.853322090631254,0.982444421567612
"133",140,0.985817782563004,1.00166916839925,0.969090195098704,0.286749556855289,0.251801043964076,0.247887202904556,0.852212695193247,0.852181812937421,0.981127843072288
"134",141,0.983225328768498,0.998994305967168,0.966180346842008,0.285445573026391,0.253524034935441,0.247080446714026,0.85107556889735,0.85104553307941,0.979815707894765
"135",142,0.978173975262905,0.99307342330315,0.960297551531685,0.284865813556265,0.254554766720941,0.247522134345588,0.849943020876249,0.849913421224242,0.978508215158639
"136",143,0.975689764021795,0.991988370006002,0.959709556480553,0.284708490756536,0.254207774210562,0.247686214397029,0.848815233554607,0.848785644822206,0.977205560917078
"137",144,0.973664917836396,0.990884554199897,0.957695845153517,0.284745967732882,0.253481784074375,0.247905406246675,0.847691712462811,0.847662368518,0.975907938057607
"138",145,0.974774851546214,0.989529466143977,0.958076990341614,0.284126801040128,0.253150077271191,0.246758572950247,0.846572904895941,0.846543754065335,0.97461553619972
"139",146,0.971030705305589,0.987535257084109,0.955145685051097,0.283658432772505,0.252442246355126,0.246976244896463,0.845458796805368,0.845429960245021,0.97332854159654
"140",147,0.968033258075187,0.984612527623231,0.951654099564352,0.283327798446754,0.251888790202487,0.247127123501611,0.844348051386038,0.844321142787117,0.97204713704064
"141",148,0.967532925637852,0.984982464600345,0.951518238941551,0.283800736899129,0.251768799329191,0.247344379511397,0.84324598224634,0.843217454297066,0.970771501774604
"142",149,0.96429315900596,0.982158149705097,0.948067745673955,0.284673109754223,0.250841790660722,0.24861418631242,0.842148242592638,0.842119044185694,0.96950181140619
"143",150,0.820461105996363,0.835331266345006,0.80643361995562,0.248806283984434,0.25145440596747,0.255381402766878,0.842143151730543,NA,NA
